,follower_count,friend_count,geo,location,name,place,retweet_count,screen_name,source,status_id,status_text,time_zone,tmstamp
84,483,450,,,CryptoKraToZz,,82,KraToZz94,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202321940602880,RT @XVGWhale: #VERGE BROKE ANOTHER ALL TIME HIGH! ABOVE 420 #SATOSHI! LETS GOOOO $XVG! #VergeFam IS GROWING! 🚀🚀🚀 https://t.co/wLH5lvNcN5 #c…,,Tue Dec 19 19:32:12 +0000 2017
85,46,101,,,B.aspinall,,18,bijanni,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202316215230464,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:32:10 +0000 2017
86,73,315,,"Van Buren, AR  (pagosa springs co)",ALTCOIN ENTHUSIAST,,0,GaryCrowder1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202305566035968,@ViewsOfJ So im assuming you see more potential in Xvg. right now I have it split but considered moving some more to xvg,,Tue Dec 19 19:32:08 +0000 2017
87,60,69,,"Dubai, UAE",Aravind C,,2,aravindc82,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202285391351808,RT @Manbeardlegend: Can't wait to see what XVG does when the Asian markets wake up. $XVG,,Tue Dec 19 19:32:03 +0000 2017
88,1,17,,,Ilija Blazevic,,490,IlijaBlazevic1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202275304136705,"RT @CoinInsights: if $XVG reaches to 10 cents, I'll give 500 $XVG to everyone who follows and re-tweets
#Vergecurrency",,Tue Dec 19 19:32:00 +0000 2017
89,174,333,,Karaj,Hamed Salehi Rad,,1,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202230093647872,"RT @AlfJupin: Buying #xvg on all dips. Hurry up with those #dips.
#buyxvg #buybitcoin #buylitecoin #btc #bitcoin #verge #vergecoin #Vergecu…",,Tue Dec 19 19:31:50 +0000 2017
90,174,333,,Karaj,Hamed Salehi Rad,,3,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202218081161220,"RT @aravindc82: $XVG @vergecurrency @verge
-Community developed (Not owner privately and not pre-mined)
-Secure and anonymous
1+ Billion ma…",,Tue Dec 19 19:31:47 +0000 2017
91,151,210,,Bangalore,Biju.V Sidharthan,,0,bijumly,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202172505808896,$XVG #XVG update https://t.co/wYmU6qrGba,New Delhi,Tue Dec 19 19:31:36 +0000 2017
92,218,88,,"Oberhausen, Deutschland",Dan Don,,1,DanDonCrypto,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202162938728450,@CryptoNoob4 @justinvendetta @XVGWhale #crypto #etp $etp #neo $neo #cryptocurrency #xvg $xvg #bch $bch #btc $btc… https://t.co/DwZeyySAGW,Pacific Time (US & Canada),Tue Dec 19 19:31:34 +0000 2017
93,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202161755901953,"RT @prince_ekoh: We are team-verge and we are taking over... friends check out verge, the supreme coin... #XVG #VergeFam @officialmcafee @X…",,Tue Dec 19 19:31:33 +0000 2017
94,4,51,,,Kris,,15,Kris77470575,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202161382608896,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:31:33 +0000 2017
95,282,423,,The Netherlands,Jaap van Duijvenbode,,282,JvDuijvenbode,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202132810924034,"RT @XVGWhale: Dealt with $XVG haters since May; but the fact is, #Verge was a $250,000 market cap at the beginning of the year, now we're $…",Amsterdam,Tue Dec 19 19:31:26 +0000 2017
96,92,129,,,shariqkhan,,18,shariqks,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202127161131008,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",New Delhi,Tue Dec 19 19:31:25 +0000 2017
97,55,94,,"San Antonio, TX",Ryan,,18,RyanAdamson,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202079803412482,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:31:14 +0000 2017
98,8,80,,,Kamel Bourahla,,18,__KBourahla__,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202065433681921,RT @CryptosQueen: SPECIAL UPDATE from me to the Silver Empire $LTC $BTC $ETH $IOTA $ADA $XRP $XVG $ETN and way way more! 🍷To the MOON. Stay…,,Tue Dec 19 19:31:10 +0000 2017
99,6,42,,"National Capital Region, Republic of the Philippines",Iroi,,15,Iroi2012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202052703789056,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:31:07 +0000 2017
100,40,93,,,Btcgm822,,185,btcgm822,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202051273748480,"RT @XVGWhale: Due to difference in circulation size, buying $XVG at $0.06 is the equivalent of buying #bitcoin at $50.00 (When $BTC also ha…",,Tue Dec 19 19:31:07 +0000 2017
101,22,243,,Nederland,erat-nl,,2,xim4demF17QIie2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202036987973632,RT @Manbeardlegend: Can't wait to see what XVG does when the Asian markets wake up. $XVG,,Tue Dec 19 19:31:04 +0000 2017
102,21,137,,London,Powervest,,18,PowervestCentre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943202033120706561,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:31:03 +0000 2017
103,9,30,,"Lyon, France",Yo,,1,TweetYoann,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202027517173760,RT @Bitconnectlend: I must admit #xvg verge is the next subject to talk about come 2018!! #Bittrex #bitcoin #cryptocurrency #crypto,Pacific Time (US & Canada),Tue Dec 19 19:31:01 +0000 2017
104,104,255,,Kiel Germany ,Philip Lorenzen,,21,philiplorenzen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202021615788036,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",Berlin,Tue Dec 19 19:31:00 +0000 2017
105,13,32,,,Riley Murphy,,18,XVGGOD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202015890489344,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",Pacific Time (US & Canada),Tue Dec 19 19:30:59 +0000 2017
106,6,42,,"National Capital Region, Republic of the Philippines",Iroi,,18,Iroi2012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201996521095168,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:30:54 +0000 2017
107,15753,1194,,Pluuuutohhh,XVG Whale,,18,XVGWhale,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943201914963062785,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:30:35 +0000 2017
108,6,31,,,washappeningmang,,15,EricGratz1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201889184894977,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:30:28 +0000 2017
109,8,146,,,Mizkze(The Z's are silent),,3,Youdumbidjuts,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201854036561920,RT @JoshCoban: @VuzyeKismet Its actually ALL low sat coins. $DOGE $RDD $XVG $TRX $CND $DNT etc etc etc. If you guys havent yet realised ALL…,,Tue Dec 19 19:30:20 +0000 2017
110,147,50,,Japan,hassiwebCryptocoin,,0,hassiwebBitcoin,"<a href=""http://hassiweb.blogsite.jp"" rel=""nofollow"">ToolsForCryptocurrency</a>",943201828833054720,"Profitable coins to transfer b/w exchanges
取引所間送金に有益なコイン情報

Bittrex-&gt;Cryptopia: $XVG
Cryptopia-&gt;Bittrex: $XMY
Crypt… https://t.co/9jvMhxKgat",,Tue Dec 19 19:30:14 +0000 2017
111,431,2082,,,Whatsbitcoinprice,,3,CryptoEvo,"<a href=""https://whatsbitcoinprice.com/"" rel=""nofollow"">Crypto news report</a>",943201821471817728,"RT @Cryptomus: #Ethereum Classic: New price prediction by JohnCafe. $ETC 

Join our Telegram group : https://t.co/ijoWlh0XR4 

https://t.co…",Eastern Time (US & Canada),Tue Dec 19 19:30:12 +0000 2017
112,26,121,,,Stuart Chan,,155,c3nturi0n2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201811673968640,"RT @MorackChad: $xvg. McAfee is rarely wrong in his assessments.   He's predicting end-of-2018 price of $15.00.  Right now,  it's $0.03.  A…",,Tue Dec 19 19:30:10 +0000 2017
113,677,458,,United Kingdom,Kristian,,3,777Kristian,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201807517585409,RT @777Kristian: @GilgameshGod666 @StaceyH201 Check out $XVG Verge. They are developing a real anonymous coin which is totally untraceable.…,Edinburgh,Tue Dec 19 19:30:09 +0000 2017
114,609,191,,,まる＠仮想通貨,,0,markV_irtual,"<a href=""http://test.com"" rel=""nofollow"">bitcoinPHP</a>",943201781533646849,"まるオススメ草コインの現在価格は
$TRX :4.884円
$ADA :64.41円
$XVG :9.175円
$CND :9.366円
$LEND :8.686円
$ICX :254.6円
$VEN :173.3円
$WABI… https://t.co/oxmyqxeJUt",,Tue Dec 19 19:30:03 +0000 2017
115,26,121,,,Stuart Chan,,115,c3nturi0n2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201774768242688,"RT @VergeLife: This is incredible. Value increasing. New partnerships. New exchanges. 

#Wraith isn't even it yet and $XVG is above 2 cents…",,Tue Dec 19 19:30:01 +0000 2017
116,14,28,,"Frisco, TX",cryptolife,,18,cryptolife83,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201750080770048,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",Pacific Time (US & Canada),Tue Dec 19 19:29:55 +0000 2017
117,1249,4254,,,mortare,,13,xxmortarexx,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201745055993856,"RT @WebdeveIoper: You want to afford your wife, kids or other family members nice Christmas presents?

Buy $strat right now.

It's time.

🌖…",Athens,Tue Dec 19 19:29:54 +0000 2017
118,19,113,,"Philadelphia, PA",CryptoFocus,,5,jFocus_Zoe,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201740089946112,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:29:53 +0000 2017
119,138,36,,,CryptoSub,,13,CryptoSubs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201696263663617,RT @VergeLife: Really proud of you part of The #VergeFam today in the midst of great criticism and doubt and naysayers we held on and we ar…,,Tue Dec 19 19:29:42 +0000 2017
120,1156,121,,,Cryptomus,,3,Cryptomus,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201684091756545,"#Ethereum Classic: New price prediction by JohnCafe. $ETC 

Join our Telegram group : https://t.co/ijoWlh0XR4… https://t.co/rYKTluOBYv",Pacific Time (US & Canada),Tue Dec 19 19:29:39 +0000 2017
121,33,84,,"New South Wales, Australia",Daniel Harrison,,21,harro257,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201678756528128,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",,Tue Dec 19 19:29:38 +0000 2017
122,26,55,,,Neo,,15,Neo58930944,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201677636751360,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",Athens,Tue Dec 19 19:29:38 +0000 2017
123,149,137,,Texas ✈️ The Moon,mr. fawkes,,18,CryptoNoob4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201664986763264,"@justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t.co/IAYrXpMEe2",,Tue Dec 19 19:29:35 +0000 2017
124,113,456,,"Florida, USA",John S.,,36,johnrockson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201641657982978,"RT @VergeAddict: Verge is a secure and anonymous cryptocurrency, built with a focus on privacy. It is much faster and cheaper than Bitcoin.…",Eastern Time (US & Canada),Tue Dec 19 19:29:29 +0000 2017
125,107,267,,The Moon,J Langley,,21,Jmoney_2289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201622166945792,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",,Tue Dec 19 19:29:25 +0000 2017
126,24,29,,"Sacramento, CA",Michael Yturralde,,0,Yturralde_,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201584950910976,@Taumantis I've been watching your feed for the last few days and you seem to know what you're talking about. Whats… https://t.co/xerojFftdB,Pacific Time (US & Canada),Tue Dec 19 19:29:16 +0000 2017
127,26,36,,,Fred Furiouz 🇳🇱,,15,FredFuriouz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201520451022848,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:29:00 +0000 2017
128,30,111,,港区,ビットコイン太郎,,0,yaseruo831,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201490075664384,完全に$XVG手放すタイミング間違えた,,Tue Dec 19 19:28:53 +0000 2017
129,174,333,,Karaj,Hamed Salehi Rad,,15,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201486871375873,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:28:52 +0000 2017
130,60,69,,"Dubai, UAE",Aravind C,,82,aravindc82,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201468974288897,RT @XVGWhale: #VERGE BROKE ANOTHER ALL TIME HIGH! ABOVE 420 #SATOSHI! LETS GOOOO $XVG! #VergeFam IS GROWING! 🚀🚀🚀 https://t.co/wLH5lvNcN5 #c…,,Tue Dec 19 19:28:48 +0000 2017
131,6896,1741,,Estonia,CryptoBeluga,,0,cryptobeluga,"<a href=""http://belu.ga"" rel=""nofollow"">beluga</a>",943201465694408704,#AI #ML based predictions: $LTC| $QTUM 🔥| $ETC| $OMG| $ZEC| $XVG| $REP| $NXT| $EMC2 ➡️ Get full access:… https://t.co/7R2pqac3ky,Madrid,Tue Dec 19 19:28:47 +0000 2017
132,2,15,,,Krypto Hippie,,28,XVG_Milli,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201457427410944,"RT @justinvendetta: Help me power digital resistance! I donated to @torproject, and @mozilla matched me: https://t.co/lv0yTuMf44",Pacific Time (US & Canada),Tue Dec 19 19:28:45 +0000 2017
133,17,108,,Brazil,Guiem Miro Oliva,,1,Guiemmiro,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201450536026112,"RT @hf_homi: Nope!!! you have not missed out yet, next 30 minutes it will be around 420-425 sats.. set your buy orders and ride the wave to…",,Tue Dec 19 19:28:44 +0000 2017
134,1,2,,,Youl,,0,Youl8,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943201409306189829,"@cryptobrother0 @CryptozYankee @coinpouchapp Hello. If you have some generosity remaining, I lost 86932 XVG :-) . I… https://t.co/1MU68Ohc7D",,Tue Dec 19 19:28:34 +0000 2017
135,6390,53,,"Colorado, USA",Bitconnect Lending,"{'id': 'b49b3053b5c25bf5', 'url': 'https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', 'place_type': 'city', 'name': 'Denver', 'full_name': 'Denver, CO', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]}, 'attributes': {}}",1,Bitconnectlend,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201408047861760,I must admit #xvg verge is the next subject to talk about come 2018!! #Bittrex #bitcoin #cryptocurrency #crypto,,Tue Dec 19 19:28:34 +0000 2017
136,379,630,,"San Francisco, CA",Santosh Addagulla,,0,santoshspeed,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201391740198912,"$xvg #VergeCoin #VERGE news.

John Mcafee very bullish on it. https://t.co/PeaTMvpdYI",,Tue Dec 19 19:28:30 +0000 2017
137,201,310,,Moon ,hold the door,,0,John_P_Saliba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201375550300160,@Rumorgraphy @vergecurrency You forgot to mention the web wallet they shut down on all their owners in July with no… https://t.co/sARHh7pE0N,,Tue Dec 19 19:28:26 +0000 2017
138,1303,718,,France,APPRENDRE A TRADER,,0,ApprendreT,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",943201370370428934,XVG showing some solid\u2026 $XVGUSD https://t.co/331dTBpWuB TV_TradingIdeas,Brussels,Tue Dec 19 19:28:25 +0000 2017
139,41,12,,,cryptomiljonairs,,1,cryptomiljonai1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201367207931905,RT @altcoinleads: #altcoins #cryptocurrency #verge #xvg https://t.co/dymbPSMrDE,Pacific Time (US & Canada),Tue Dec 19 19:28:24 +0000 2017
140,55,94,,"San Antonio, TX",Ryan,,0,RyanAdamson,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201316872081408,$XVG 🔥🔥🔥🚀🚀🚀🌝🌝🌝 https://t.co/yn8WhGOdNZ,,Tue Dec 19 19:28:12 +0000 2017
